service,date,aircraft,location,lat,lon,target,numweapons,timeon,weapon,weaponweight,missionfunction,numaircraft,unit,timeoff
USAF,10/21/1965,A-1,QUI NHON,14.30177882,108.9015611,TROOPS,0,1040,,0,STRIKE,2,JAEWX0,1135
USAF,10/21/1965,A-1,QUI NHON,14.30177882,108.9015611,TROOPS,10,1040,250LB BLU-10,236,STRIKE,2,JAEWX0,1135
USAF,10/21/1965,A-1,QUI NHON,14.30177882,108.9015611,TROOPS,4,1040,500BLU11/23/32,500,STRIKE,2,JAEWX0,1135
USAF,10/21/1965,A-1,QUI NHON,14.30177882,108.9015611,TROOPS,2,1040,750LB BLU-1/27,694,STRIKE,2,JAEWX0,1135
USAF,10/21/1965,A-1,QUI NHON,14.30177882,108.9015611,TROOPS,4,1040,2.75IN PWP RKT,18,STRIKE,2,JAEWX0,1135
USMC,10/21/1965,A-4,CHU LAI,14.30177882,108.9015611,UNKNOWN\UNIDENTIFIED,0,1145,,0,STRIKE,4,M01311,1155
USMC,10/21/1965,A-4,CHU LAI,14.30177882,108.9015611,UNKNOWN\UNIDENTIFIED,152,1145,2.75IN HE RKT,18,STRIKE,4,M01311,1155
USMC,10/21/1965,A-4,CHU LAI,14.30177882,108.9015611,UNKNOWN\UNIDENTIFIED,4,1145,MK-11/MK-12,57,STRIKE,4,M01311,1155
USMC,10/21/1965,A-4,CHU LAI,15.12787441,108.8192234,UNKNOWN\UNIDENTIFIED,0,1145,,0,ESCORT/COVER,2,M01214,1230
USMC,10/21/1965,A-4,CHU LAI,15.12787441,108.8192234,UNKNOWN\UNIDENTIFIED,3,1145,MK-11/MK-12,57,ESCORT/COVER,2,M01214,1230
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),15.31140648,108.6506792,TROOPS,0,915,,0,CLOSE AIR SUPPORT,4,N09943,925
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),15.31140648,108.6506792,TROOPS,0,925,,0,CLOSE AIR SUPPORT,4,N09058,933
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),15.31140648,108.6506792,TROOPS,2,925,MK-11/MK-12,57,CLOSE AIR SUPPORT,4,N09058,933
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),15.31140648,108.6506792,TROOPS,8,915,500LB GP M-64,561,CLOSE AIR SUPPORT,4,N09943,925
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),15.31140648,108.6506792,TROOPS,3,925,500LB GP M-64,561,CLOSE AIR SUPPORT,4,N09058,933
USMC,10/21/1965,A-4,CHU LAI,15.32985388,108.6867849,UNKNOWN\UNIDENTIFIED,0,915,,0,STRIKE,2,M01214,1005
USMC,10/21/1965,A-4,CHU LAI,15.65172479,108.0305743,UNKNOWN\UNIDENTIFIED,0,1440,,0,STRIKE,2,M01311,1450
USMC,10/21/1965,A-4,CHU LAI,15.65172479,108.0305743,UNKNOWN\UNIDENTIFIED,3,1440,MK-11/MK-12,57,STRIKE,2,M01311,1450
USMC,10/21/1965,A-4,CHU LAI,15.65172479,108.0305743,UNKNOWN\UNIDENTIFIED,8,1440,250LB M-57,272,STRIKE,2,M01311,1450
USMC,10/21/1965,F-4,DANANG,15.72215202,108.3820574,TROOPS,0,2100,,0,AIR INTERDICTION,2,M01115,2115
USMC,10/21/1965,F-4,DANANG,15.72215202,108.3820574,TROOPS,12,2100,250LB M-57,272,AIR INTERDICTION,2,M01115,2115
USMC,10/21/1965,A-4,CHU LAI,15.87745349,108.0272872,UNKNOWN\UNIDENTIFIED,0,1255,,0,STRIKE,1,M01224,1257
USMC,10/21/1965,A-4,CHU LAI,15.87745349,108.0272872,UNKNOWN\UNIDENTIFIED,4,1255,250LB M-57,272,STRIKE,1,M01224,1257
USN,10/21/1965,RF-8,BON HOMME RICHARD (CVA-31),16.616666,106.416666,UNKNOWN\UNIDENTIFIED,0,1140,,0,PHOTO RECCE,2,N28442,1200
USN,10/21/1965,RA-5,INDEPENDANCE (CVA-62),17.033333,107.116666,UNKNOWN\UNIDENTIFIED,0,1015,,0,LATE-LIGHT RECCE,1,N09696,1034
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),17.033333,107.116666,UNKNOWN\UNIDENTIFIED,0,1015,,0,ESCORT/COVER,1,N09224,1034
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.133333,106.7,WATER VEHICLES,0,415,,0,ARMED RECCE,2,N09058,416
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.133333,106.7,WATER VEHICLES,6,415,MK-24,25,ARMED RECCE,2,N09058,416
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.133333,106.7,WATER VEHICLES,2,415,500LB GP M-64,561,ARMED RECCE,2,N09058,416
USN,10/21/1965,RA-5,INDEPENDANCE (CVA-62),17.15,107.333333,UNKNOWN\UNIDENTIFIED,0,635,,0,ELINT,1,N09696,820
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.166666,106.7,AREA\DEPOT,0,430,,0,ARMED RECCE,2,N09058,431
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.166666,106.7,AREA\DEPOT,3,430,500LB GP M-64,561,ARMED RECCE,2,N09058,431
USAF,10/21/1965,F-105,TAKHLI,17.35,106.616666,BRIDGE,0,640,,0,STRIKE,4,JAJLTA,645
USAF,10/21/1965,F-105,TAKHLI,17.35,106.616666,ROAD,0,645,,0,ARMED RECCE,4,JAJLTA,658
USAF,10/21/1965,F-105,TAKHLI,17.35,106.616666,ROAD,24,645,750LB GP M-117,799,ARMED RECCE,4,JAJLTA,658
USAF,10/21/1965,F-105,TAKHLI,17.35,106.616666,BRIDGE,8,640,750LB GP M-117,799,STRIKE,4,JAJLTA,645
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),17.366666,105.683333,MOTOR VEHICLE,0,105,,0,ARMED RECCE,2,N09774,107
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),17.366666,105.683333,MOTOR VEHICLE,2,105,5.0IN HE RKT,132,ARMED RECCE,2,N09774,107
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),17.683333,106.516666,ROAD,0,125,,0,ARMED RECCE,2,N09774,127
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),17.683333,106.516666,ROAD,4,125,5.0IN HE RKT,132,ARMED RECCE,2,N09774,127
USN,10/21/1965,A-1,BON HOMME RICHARD (CVA-31),17.75,106.383333,BRIDGE,0,1830,,0,ARMED RECCE,2,N09093,1831
USN,10/21/1965,A-1,BON HOMME RICHARD (CVA-31),17.75,106.383333,BRIDGE,8,1830,LAU-3A/AERO7,342,ARMED RECCE,2,N09093,1831
USN,10/21/1965,A-1,BON HOMME RICHARD (CVA-31),17.75,106.383333,BRIDGE,2,1830,500LB GP M-64,561,ARMED RECCE,2,N09093,1831
USAF,10/21/1965,F-105,TAKHLI,17.783333,106.25,ROAD,0,1310,,0,ARMED RECCE,3,JAJIP0,1311
USAF,10/21/1965,F-105,TAKHLI,17.783333,106.25,ROAD,16,1310,750LB GP M-117,799,ARMED RECCE,3,JAJIP0,1311
USAF,10/21/1965,F-105,TAKHLI,17.85,106.15,ROAD,0,1250,,0,STRIKE,4,JAJLTA,1251
USAF,10/21/1965,F-105,TAKHLI,17.85,106.15,ROAD,24,1250,750LB GP M-117,799,STRIKE,4,JAJLTA,1251
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,0,1215,,0,ARMED RECCE,1,N09058,1230
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,0,1215,,0,ARMED RECCE,1,N09058,1230
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,2,1215,BULLPUP A/B,565,ARMED RECCE,1,N09058,1230
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,1,1215,500LB GP M-64,561,ARMED RECCE,1,N09058,1230
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,6,1215,500LB GP M-64,561,ARMED RECCE,1,N09058,1230
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,0,1055,,0,ARMED RECCE,2,N09058,1057
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,0,1055,,0,ARMED RECCE,1,N09943,1057
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,3,1055,500LB GP M-64,561,ARMED RECCE,1,N09943,1057
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.933333,106.516666,RADAR,5,1055,500LB GP M-64,561,ARMED RECCE,2,N09058,1057
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),17.95,106.5,RADAR,0,115,,0,ARMED RECCE,2,N09774,117
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.95,106.483333,ROAD,0,1047,,0,ARMED RECCE,3,N09943,1049
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),17.95,106.5,RADAR,4,115,5.0IN HE RKT,132,ARMED RECCE,2,N09774,117
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),17.95,106.483333,ROAD,9,1047,500LB GP M-64,561,ARMED RECCE,3,N09943,1049
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.066666,106.433333,BRIDGE,0,255,,0,ARMED RECCE,2,N09903,257
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.066666,106.433333,BRIDGE,6,255,MK-24,25,ARMED RECCE,2,N09903,257
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.066666,106.433333,BRIDGE,5,255,500LB GP M-64,561,ARMED RECCE,2,N09903,257
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.083333,106.316666,ROAD,0,545,,0,ARMED RECCE,2,N09058,555
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.083333,106.316666,ROAD,6,545,MK-24,25,ARMED RECCE,2,N09058,555
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.083333,106.316666,ROAD,5,545,500LB GP M-64,561,ARMED RECCE,2,N09058,555
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),18.116666,106.416666,RADAR,0,245,,0,ARMED RECCE,2,N09224,250
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.116666,106.45,RADAR,0,1210,,0,ARMED RECCE,1,N09943,1211
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.116666,106.266666,BRIDGE,0,115,,0,ARMED RECCE,2,N09058,117
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),18.116666,106.416666,RADAR,16,245,5.0IN HE RKT,132,ARMED RECCE,2,N09224,250
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),18.116666,106.416666,RADAR,5,245,MK-24,25,ARMED RECCE,2,N09224,250
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.116666,106.266666,BRIDGE,6,115,MK-24,25,ARMED RECCE,2,N09058,117
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.116666,106.266666,BRIDGE,5,115,500LB GP M-64,561,ARMED RECCE,2,N09058,117
USN,10/21/1965,A-4,INDEPENDANCE (CVA-62),18.116666,106.45,RADAR,6,1210,500LB GP M-64,561,ARMED RECCE,1,N09943,1211
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),18.416666,105.933333,WATER VEHICLES,0,355,,0,ARMED RECCE,2,N09774,357
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),18.416666,105.933333,WATER VEHICLES,2,355,LAU-10A,132,ARMED RECCE,2,N09774,357
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),18.416666,105.933333,WATER VEHICLES,7,355,5.0IN HE RKT,132,ARMED RECCE,2,N09774,357
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),18.416666,105.933333,WATER VEHICLES,6,355,MK-24,25,ARMED RECCE,2,N09774,357
USN,10/21/1965,F-4,,18.9,105.6,MOTOR VEHICLE,0,530,,0,ARMED RECCE,2,N09224,531
USN,10/21/1965,F-4,,18.9,105.6,MOTOR VEHICLE,5,530,5.0IN HE RKT,132,ARMED RECCE,2,N09224,531
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),18.916666,105.3,BRIDGE,0,1530,,0,STRIKE,2,N09076,1540
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),18.916666,105.3,BRIDGE,11,1530,250LB MK-81,260,STRIKE,2,N09076,1540
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),18.95,105.433333,BRIDGE,0,1545,,0,ARMED RECCE,2,N09076,1550
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),18.95,105.433333,BRIDGE,4,1545,BULLPUP A/B,565,ARMED RECCE,2,N09076,1550
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.016666,105.583333,BRIDGE,0,1715,,0,ARMED RECCE,2,N09076,1717
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.016666,105.583333,BRIDGE,1,1715,1000LB MK-83,985,ARMED RECCE,2,N09076,1717
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.016666,105.583333,BRIDGE,5,1715,250LB MK-81,260,ARMED RECCE,2,N09076,1717
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.133333,105.633333,AREA\DEPOT,0,1705,,0,STRIKE,2,N09076,1710
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.133333,105.633333,AREA\DEPOT,1,1705,1000LB MK-83,985,STRIKE,2,N09076,1710
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.133333,105.633333,AREA\DEPOT,8,1705,5.0IN HE RKT,132,STRIKE,2,N09076,1710
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.633333,AREA\DEPOT,0,1540,,0,STRIKE,1,N09706,1544
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.633333,AREA\DEPOT,18,1540,250LB MK-81,260,STRIKE,1,N09706,1544
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.616666,AREA\DEPOT,0,1540,,0,STRIKE,1,N09706,1541
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.616666,AREA\DEPOT,0,1700,,0,AIR INTERDICTION,2,N09706,1706
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),19.15,105.6,AREA\DEPOT,0,520,,0,ARMED RECCE,2,N09224,523
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.616666,AREA\DEPOT,4,1700,1000LB MK-83,985,AIR INTERDICTION,2,N09706,1706
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),19.15,105.6,AREA\DEPOT,8,520,5.0IN HE RKT,132,ARMED RECCE,2,N09224,523
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),19.15,105.6,AREA\DEPOT,6,520,MK-24,25,ARMED RECCE,2,N09224,523
USN,10/21/1965,A-4,BON HOMME RICHARD (CVA-31),19.15,105.616666,AREA\DEPOT,6,1540,250LB MK-81,260,STRIKE,1,N09706,1541
USN,10/21/1965,RA-5,INDEPENDANCE (CVA-62),19.216666,105.75,UNKNOWN\UNIDENTIFIED,0,854,,0,OPTICAL RECCE,1,N09696,920
USN,10/21/1965,A-6,INDEPENDANCE (CVA-62),19.233333,105.7,ROAD,0,145,,0,ARMED RECCE,2,N09628,150
USN,10/21/1965,A-6,INDEPENDANCE (CVA-62),19.233333,105.7,ROAD,6,145,MK-24,25,ARMED RECCE,2,N09628,150
USN,10/21/1965,A-6,INDEPENDANCE (CVA-62),19.233333,105.7,ROAD,8,145,250LB MK-81,260,ARMED RECCE,2,N09628,150
USAF,10/21/1965,RF-101,UDORN AB,19.25,104.4,BRIDGE,0,1121,,0,PHOTO RECCE,2,JAJQHB,1121
USN,10/21/1965,RF-8,BON HOMME RICHARD (CVA-31),19.25,105.5,UNKNOWN\UNIDENTIFIED,0,0,,0,PHOTO RECCE,2,N28442,0
USAF,10/21/1965,RF-101,UDORN AB,19.333333,104.283333,BRIDGE,0,1122,,0,PHOTO RECCE,2,JAJQHB,1122
USAF,10/21/1965,RF-101,UDORN AB,19.35,104.266666,BRIDGE,0,1122,,0,PHOTO RECCE,2,JAJQHB,1122
USMC,10/21/1965,EF-10,DANANG,19.366666,106.333333,RADAR,0,1405,,0,ELINT,2,M09008,1435
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),19.383333,105.933333,RADAR,0,500,,0,ARMED RECCE,1,N09224,502
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),19.383333,105.933333,RADAR,8,500,5.0IN HE RKT,132,ARMED RECCE,1,N09224,502
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),19.383333,105.933333,RADAR,6,500,MK-24,25,ARMED RECCE,1,N09224,502
USAF,10/21/1965,RF-101,UDORN AB,19.416666,105.55,UNKNOWN\UNIDENTIFIED,0,1145,,0,PHOTO RECCE,2,JAJQHB,1147
USAF,10/21/1965,RF-101,UDORN AB,19.483333,103.983333,ANTI-AIRCRAFT,0,1025,,0,PHOTO RECCE,2,JAJQHB,1025
USAF,10/21/1965,RF-101,UDORN AB,19.5,103.966666,ANTI-AIRCRAFT,0,1025,,0,PHOTO RECCE,2,JAJQHB,1025
USN,10/21/1965,F-4,INDEPENDANCE (CVA-62),19.516666,105.75,UNKNOWN\UNIDENTIFIED,0,854,,0,ESCORT/COVER,1,N09224,920
USAF,10/21/1965,RF-101,UDORN AB,19.533333,103.083333,BRIDGE,0,1045,,0,PHOTO RECCE,2,JAJQHB,1050
USN,10/21/1965,A-6,INDEPENDANCE (CVA-62),19.583333,105.816666,ANTI-AIRCRAFT,0,130,,0,ARMED RECCE,2,N09628,131
USN,10/21/1965,A-6,INDEPENDANCE (CVA-62),19.583333,105.816666,ANTI-AIRCRAFT,3,130,250LB MK-81,260,ARMED RECCE,2,N09628,131
USAF,10/21/1965,RF-101,UDORN AB,19.633333,103.566666,ROAD,0,1020,,0,PHOTO RECCE,2,JAJQHB,1035
USAF,10/21/1965,RF-101,UDORN AB,19.816666,105.633333,ROAD,0,635,,0,PHOTO RECCE,2,JAJQHB,655
USAF,10/21/1965,RF-101,UDORN AB,19.883333,103.466666,UNKNOWN\UNIDENTIFIED,0,905,,0,PHOTO RECCE,1,JAJQHB,922
USAF,10/21/1965,RF-101,UDORN AB,20.133333,104.433333,ROAD,0,950,,0,PHOTO RECCE,1,JAJQHB,955
USMC,10/21/1965,EF-10,DANANG,20.166666,105,RADAR,0,740,,0,ECM,2,M09008,815
USAF,10/21/1965,RF-101,UDORN AB,20.316666,104.483333,AREA\DEPOT,0,1005,,0,PHOTO RECCE,2,JAJQHB,1005
USAF,10/21/1965,RF-101,UDORN AB,20.333333,104.316666,AREA\DEPOT,0,1000,,0,PHOTO RECCE,2,JAJQHB,1000
USAF,10/21/1965,RF-101,UDORN AB,20.416666,104.066666,BRIDGE,0,945,,0,PHOTO RECCE,2,JAJQHB,955
USAF,10/21/1965,RF-101,UDORN AB,20.583333,101.05,ROAD,0,920,,0,PHOTO RECCE,1,JAJQHB,930
USAF,10/21/1965,RF-101,UDORN AB,20.816666,102.35,AIRFIELD,0,0,,0,PHOTO RECCE,1,JAJQHB,0
USAF,10/21/1965,RF-101,UDORN AB,21.2,102.9,ROAD,0,950,,0,PHOTO RECCE,1,JAJQHB,1000
USAF,10/21/1965,F-105,TAKHLI,21.583333,103.433333,FORD,0,1105,,0,STRIKE,3,JAJLTA,1110
USAF,10/21/1965,F-105,TAKHLI,21.583333,103.433333,FORD,6,1105,500LB GP MK-82,500,STRIKE,3,JAJLTA,1110
USAF,10/21/1965,F-105,TAKHLI,21.583333,103.433333,FORD,24,1105,750LB GP M-117,799,STRIKE,3,JAJLTA,1110
USAF,10/21/1965,RF-101,UDORN AB,21.6,105.8,ROAD,0,620,,0,PHOTO RECCE,2,JAJQHB,622
USAF,10/21/1965,F-105,TAKHLI,21.816666,104.75,ROAD,0,600,,0,ARMED RECCE,3,JAJKF0,601
USAF,10/21/1965,F-105,TAKHLI,21.816666,104.75,ROAD,24,600,750LB GP M-117,799,ARMED RECCE,3,JAJKF0,601
USAF,10/21/1965,F-105,TAKHLI,21.866666,104.716666,ROAD,0,704,,0,ARMED RECCE,4,JAJKF0,705
USAF,10/21/1965,F-105,TAKHLI,21.866666,104.716666,ROAD,32,704,750LB GP M-117,799,ARMED RECCE,4,JAJKF0,705
USAF,10/21/1965,F-105,TAKHLI,21.883333,104.683333,BRIDGE,0,1127,,0,STRIKE,4,JAJIP0,1128
USAF,10/21/1965,F-105,TAKHLI,21.883333,104.683333,BRIDGE,0,640,,0,STRIKE,4,JAJIP0,641
USAF,10/21/1965,F-105,TAKHLI,21.883333,104.683333,BRIDGE,0,600,,0,STRIKE,4,JAJLTA,605
USAF,10/21/1965,F-105,TAKHLI,21.883333,104.683333,BRIDGE,32,640,750LB GP M-117,799,STRIKE,4,JAJIP0,641
USAF,10/21/1965,F-105,TAKHLI,21.883333,104.683333,BRIDGE,32,600,750LB GP M-117,799,STRIKE,4,JAJLTA,605
USAF,10/21/1965,F-105,TAKHLI,21.883333,104.683333,BRIDGE,32,1127,750LB GP M-117,799,STRIKE,4,JAJIP0,1128
USAF,10/21/1965,F-105,TAKHLI,21.966666,104.583333,RAILROAD,0,610,,0,STRIKE,3,JAJIP0,611
USAF,10/21/1965,F-105,TAKHLI,21.966666,104.583333,RAILROAD,24,610,750LB GP M-117,799,STRIKE,3,JAJIP0,611
USAF,10/22/1965,FC-47,BIEN HOA,9.12169017,105.6951552,TROOPS,0,55,,0,CLOSE AIR SUPPORT,1,JAAGD0,150
USAF,10/22/1965,FC-47,BIEN HOA,9.12169017,105.6951552,TROOPS,160,55,M-61,50,CLOSE AIR SUPPORT,1,JAAGD0,150
USAF,10/22/1965,FC-47,BIEN HOA,9.12169017,105.6951552,TROOPS,36,55,MK-24,25,CLOSE AIR SUPPORT,1,JAAGD0,150
USAF,10/22/1965,F-100,BIEN HOA,9.39008615,104.8786014,AREA\DEPOT,0,820,,0,AIR INTERDICTION,3,JAJJF0,828
USAF,10/22/1965,F-100,BIEN HOA,9.39008615,104.8786014,AREA\DEPOT,6,820,250LB BLU-10,236,AIR INTERDICTION,3,JAJJF0,828
USAF,10/22/1965,F-100,BIEN HOA,9.39008615,104.8786014,AREA\DEPOT,5,820,500LB GP M-64,561,AIR INTERDICTION,3,JAJJF0,828
USAF,10/22/1965,F-100,BIEN HOA,9.39008615,104.8786014,AREA\DEPOT,24,820,M-39,50,AIR INTERDICTION,3,JAJJF0,828
USAF,10/22/1965,F-100,BIEN HOA,9.42889148,105.8460662,AREA\DEPOT,0,1120,,0,AIR INTERDICTION,3,JAJJF0,1135
USAF,10/22/1965,F-100,BIEN HOA,9.42889148,105.8460662,AREA\DEPOT,6,1120,750LB BLU-1/27,694,AIR INTERDICTION,3,JAJJF0,1135
USAF,10/22/1965,F-100,BIEN HOA,9.42889148,105.8460662,AREA\DEPOT,6,1120,500LB GP M-64,561,AIR INTERDICTION,3,JAJJF0,1135
USAF,10/22/1965,F-100,BIEN HOA,9.42889148,105.8460662,AREA\DEPOT,18,1120,M-39,50,AIR INTERDICTION,3,JAJJF0,1135
USAF,10/22/1965,F-100,BIEN HOA,9.46335126,105.1327766,AREA\DEPOT,0,1015,,0,AIR INTERDICTION,3,JAJIK0,1025
USAF,10/22/1965,F-100,BIEN HOA,9.46335126,105.1327766,AREA\DEPOT,4,1015,750LB BLU-1/27,694,AIR INTERDICTION,3,JAJIK0,1025
USAF,10/22/1965,F-100,BIEN HOA,9.46335126,105.1327766,AREA\DEPOT,8,1015,500LB GP M-64,561,AIR INTERDICTION,3,JAJIK0,1025
USAF,10/22/1965,F-100,BIEN HOA,9.46335126,105.1327766,AREA\DEPOT,24,1015,M-39,50,AIR INTERDICTION,3,JAJIK0,1025
USAF,10/22/1965,F-100,BIEN HOA,9.58104075,105.7598626,AREA\DEPOT,0,703,,0,AIR INTERDICTION,3,JAJJF0,714
USAF,10/22/1965,F-100,BIEN HOA,9.58104075,105.7598626,AREA\DEPOT,6,703,750LB BLU-1/27,694,AIR INTERDICTION,3,JAJJF0,714
USAF,10/22/1965,F-100,BIEN HOA,9.58104075,105.7598626,AREA\DEPOT,6,703,500LB GP M-64,561,AIR INTERDICTION,3,JAJJF0,714
USAF,10/22/1965,F-100,BIEN HOA,9.58104075,105.7598626,AREA\DEPOT,22,703,M-39,50,AIR INTERDICTION,3,JAJJF0,714
USAF,10/22/1965,F-100,BIEN HOA,9.58465863,105.7598707,AREA\DEPOT,0,720,,0,AIR INTERDICTION,3,JAJJF0,735
USAF,10/22/1965,F-100,BIEN HOA,9.58465863,105.7598707,AREA\DEPOT,6,720,750LB BLU-1/27,694,AIR INTERDICTION,3,JAJJF0,735
USAF,10/22/1965,F-100,BIEN HOA,9.58465863,105.7598707,AREA\DEPOT,6,720,500LB GP M-64,561,AIR INTERDICTION,3,JAJJF0,735
USAF,10/22/1965,F-100,BIEN HOA,9.58465863,105.7598707,AREA\DEPOT,24,720,M-39,50,AIR INTERDICTION,3,JAJJF0,735
USAF,10/22/1965,F-102,TAN SON NHUT,9.85730885,106.6569566,BUILDINGS,0,1620,,0,STRIKE,2,JAETG0,1630
USAF,10/22/1965,F-102,TAN SON NHUT,9.85730885,106.6569566,BUILDINGS,10,1620,2.75IN HE RKT,18,STRIKE,2,JAETG0,1630
USAF,10/22/1965,FC-47,BIEN HOA,9.90560821,105.8180676,TROOPS,0,2355,,0,AIR INTERDICTION,1,JAAGD0,555
USAF,10/22/1965,FC-47,BIEN HOA,9.90560821,105.8180676,TROOPS,90,2355,30 CAL,50,AIR INTERDICTION,1,JAAGD0,555
USAF,10/22/1965,FC-47,BIEN HOA,9.90560821,105.8180676,TROOPS,14,2355,MK-24,25,AIR INTERDICTION,1,JAAGD0,555
USAF,10/22/1965,RF-101,TAN SON NHUT,10.01905622,106.8310025,TROOPS,0,843,,0,PHOTO RECCE,1,JAJQPA,853
USAF,10/22/1965,RF-101,TAN SON NHUT,10.04323032,105.7563536,AIRFIELD,0,822,,0,PHOTO RECCE,1,JAJQPA,827
USAF,10/22/1965,RF-101,TAN SON NHUT,10.08171939,105.0375434,TROOPS,0,748,,0,PHOTO RECCE,1,JAJQPA,813
USN,10/22/1965,A-4,MIDWAY (CVA-41),10.13507851,106.6191227,AREA\DEPOT,0,1207,,0,AIR INTERDICTION,4,N09679,1222
USN,10/22/1965,A-4,MIDWAY (CVA-41),10.13507851,106.6191227,AREA\DEPOT,6,1207,MK-11/MK-12,57,AIR INTERDICTION,4,N09679,1222
USN,10/22/1965,A-4,MIDWAY (CVA-41),10.13507851,106.6191227,AREA\DEPOT,8,1207,500LB GP M-64,561,AIR INTERDICTION,4,N09679,1222
USAF,10/22/1965,RF-101,TAN SON NHUT,10.15344969,106.1164705,TROOPS,0,930,,0,PHOTO RECCE,1,JAJQPA,935
USN,10/22/1965,A-4,MIDWAY (CVA-41),10.19574188,106.405828,TROOPS,0,1647,,0,AIR INTERDICTION,3,N09675,1656
USN,10/22/1965,A-4,MIDWAY (CVA-41),10.19574188,106.405828,TROOPS,9,1647,500LB GP M-64,561,AIR INTERDICTION,3,N09675,1656
USN,10/22/1965,A-1,MIDWAY (CVA-41),10.23162119,106.4717183,TROOPS,0,1440,,0,AIR INTERDICTION,4,N09637,1500
USN,10/22/1965,A-1,MIDWAY (CVA-41),10.23162119,106.4717183,TROOPS,16,1440,MK-11/MK-12,57,AIR INTERDICTION,4,N09637,1500
